NGS_ID	CpGisland	Methylation_value	Sample
706157	447	0.027027027027027	KMT2B_1
706159	447	0.135135135135135	KMT2B_1
706161	447	0.27027027027027	KMT2B_1
706163	447	0.0810810810810811	KMT2B_1
706165	447	0.138888888888889	KMT2B_1
706167	447	0.125	KMT2B_1
706169	447	0.162790697674419	KMT2B_1
706171	447	0.340425531914894	KMT2B_1
706173	447	0.456521739130435	KMT2B_1
706175	447	0.355555555555556	KMT2B_1
706177	447	0.361702127659574	KMT2B_1
706179	447	0.566037735849057	KMT2B_1
706181	447	0.553571428571428	KMT2B_1
706183	447	0.323943661971831	KMT2B_1
706185	447	0.188405797101448	KMT2B_1
706187	447	0.191780821917808	KMT2B_1
706189	447	0.371794871794872	KMT2B_1
706191	447	0.307692307692308	KMT2B_1
706193	447	0.217948717948718	KMT2B_1
706065	447	0.575757575757576	KMT2B_2
706067	447	0.564102564102564	KMT2B_2
706069	447	0.475	KMT2B_2
706071	447	0.55	KMT2B_2
706073	447	0.386363636363636	KMT2B_2
706075	447	0.369565217391304	KMT2B_2
706077	447	0.3	KMT2B_2
706079	447	0.163265306122449	KMT2B_2
706081	447	0.36	KMT2B_2
706083	447	0.408163265306122	KMT2B_2
706085	447	0.52	KMT2B_2
706087	447	0.42	KMT2B_2
706089	447	0.36	KMT2B_2
706099	447	0.42	KMT2B_2
706101	447	0.531914893617021	KMT2B_2
706103	447	0.261904761904762	KMT2B_2
706105	447	0.214285714285714	KMT2B_2
706107	447	0.318181818181818	KMT2B_2
706109	447	0.25	KMT2B_2
706111	447	0.27906976744186	KMT2B_2
706113	447	0.285714285714286	KMT2B_2
706115	447	0.243243243243243	KMT2B_2
706117	447	0.294117647058824	KMT2B_2
706119	447	0.0882352941176471	KMT2B_2
706121	447	0.289473684210526	KMT2B_2
706123	447	0.230769230769231	KMT2B_2
706125	447	0.225	KMT2B_2
706129	447	0.263157894736842	KMT2B_2
706131	447	0.111111111111111	KMT2B_2
706133	447	0.236842105263158	KMT2B_2
706135	447	0.189189189189189	KMT2B_2
706137	447	0.147058823529412	KMT2B_2
706139	447	0.125	KMT2B_2
706141	447	0.228571428571429	KMT2B_2
706143	447	0.264705882352941	KMT2B_2
706145	447	0.117647058823529	KMT2B_2
706147	447	0.303030303030303	KMT2B_2
706149	447	0.0645161290322581	KMT2B_2
706151	447	0.121212121212121	KMT2B_2
706153	447	0.2	KMT2B_2
706155	447	0.325581395348837	KMT2B_2
706157	447	0.152173913043478	KMT2B_2
706159	447	0.244897959183673	KMT2B_2
706161	447	0.283018867924528	KMT2B_2
706163	447	0.113207547169811	KMT2B_2
706165	447	0.185185185185185	KMT2B_2
706167	447	0.142857142857143	KMT2B_2
706169	447	0.230769230769231	KMT2B_2
706171	447	0.273972602739726	KMT2B_2
706173	447	0.213333333333333	KMT2B_2
706175	447	0.205128205128205	KMT2B_2
706177	447	0.2375	KMT2B_2
706179	447	0.428571428571428	KMT2B_2
706181	447	0.647619047619048	KMT2B_2
706183	447	0.247422680412371	KMT2B_2
706185	447	0.135416666666667	KMT2B_2
706187	447	0.211009174311927	KMT2B_2
706189	447	0.221238938053096	KMT2B_2
706191	447	0.254237288135593	KMT2B_2
706193	447	0.0975609756097561	KMT2B_2
706065	447	0.545454545454545	KMT2B_3
706067	447	0.818181818181818	KMT2B_3
706069	447	0.785714285714286	KMT2B_3
706071	447	0.714285714285714	KMT2B_3
706073	447	0.6875	KMT2B_3
706075	447	0.75	KMT2B_3
706077	447	0.5	KMT2B_3
706079	447	0.3125	KMT2B_3
706081	447	0.625	KMT2B_3
706083	447	0.722222222222222	KMT2B_3
706085	447	0.8125	KMT2B_3
706087	447	0.625	KMT2B_3
706089	447	0.5625	KMT2B_3
706099	447	0.615384615384615	KMT2B_3
706101	447	0.857142857142857	KMT2B_3
706103	447	0.428571428571429	KMT2B_3
706105	447	0.363636363636364	KMT2B_3
706107	447	0.538461538461538	KMT2B_3
706109	447	0.714285714285714	KMT2B_3
706111	447	0.571428571428571	KMT2B_3
706113	447	0.5	KMT2B_3
706115	447	0.545454545454545	KMT2B_3
706117	447	0.363636363636364	KMT2B_3
706119	447	0.333333333333333	KMT2B_3
706121	447	0.461538461538462	KMT2B_3
706123	447	0.5	KMT2B_3
706125	447	0.5	KMT2B_3
706129	447	0.642857142857143	KMT2B_3
706131	447	0.307692307692308	KMT2B_3
706133	447	0.307692307692308	KMT2B_3
706135	447	0.333333333333333	KMT2B_3
706137	447	0.0	KMT2B_3
706139	447	0.142857142857143	KMT2B_3
706141	447	0.1875	KMT2B_3
706143	447	0.4375	KMT2B_3
706145	447	0.222222222222222	KMT2B_3
706147	447	0.368421052631579	KMT2B_3
706149	447	0.0588235294117647	KMT2B_3
706151	447	0.294117647058824	KMT2B_3
706153	447	0.157894736842105	KMT2B_3
706155	447	0.476190476190476	KMT2B_3
706157	447	0.3	KMT2B_3
706159	447	0.35	KMT2B_3
706161	447	0.444444444444444	KMT2B_3
706163	447	0.206896551724138	KMT2B_3
706165	447	0.413793103448276	KMT2B_3
706167	447	0.321428571428571	KMT2B_3
706169	447	0.3	KMT2B_3
706171	447	0.685714285714286	KMT2B_3
706173	447	0.384615384615385	KMT2B_3
706175	447	0.605263157894737	KMT2B_3
706177	447	0.512820512820513	KMT2B_3
706179	447	0.675675675675676	KMT2B_3
706181	447	0.675675675675676	KMT2B_3
706183	447	0.552631578947367	KMT2B_3
706185	447	0.236842105263158	KMT2B_3
706187	447	0.418604651162791	KMT2B_3
706189	447	0.465116279069767	KMT2B_3
706191	447	0.520833333333332	KMT2B_3
706193	447	0.333333333333333	KMT2B_3
706065	447	0.384615384615385	KMT2B_4
706067	447	0.666666666666667	KMT2B_4
706069	447	0.866666666666667	KMT2B_4
706071	447	0.5	KMT2B_4
706073	447	0.5	KMT2B_4
706075	447	0.4	KMT2B_4
706077	447	0.0	KMT2B_4
706079	447	0.0666666666666667	KMT2B_4
706081	447	0.0714285714285714	KMT2B_4
706083	447	0.133333333333333	KMT2B_4
706085	447	0.0833333333333333	KMT2B_4
706087	447	0.0	KMT2B_4
706089	447	0.0	KMT2B_4
706099	447	0.142857142857143	KMT2B_4
706101	447	0.307692307692308	KMT2B_4
706103	447	0.235294117647059	KMT2B_4
706105	447	0.133333333333333	KMT2B_4
706107	447	0.142857142857143	KMT2B_4
706109	447	0.357142857142857	KMT2B_4
706111	447	0.142857142857143	KMT2B_4
706113	447	0.133333333333333	KMT2B_4
706115	447	0.2	KMT2B_4
706117	447	0.133333333333333	KMT2B_4
706119	447	0.222222222222222	KMT2B_4
706121	447	0.285714285714286	KMT2B_4
706123	447	0.266666666666667	KMT2B_4
706125	447	0.133333333333333	KMT2B_4
706129	447	0.375	KMT2B_4
706131	447	0.294117647058824	KMT2B_4
706133	447	0.3125	KMT2B_4
706135	447	0.25	KMT2B_4
706137	447	0.0714285714285714	KMT2B_4
706139	447	0.266666666666667	KMT2B_4
706141	447	0.461538461538462	KMT2B_4
706143	447	0.357142857142857	KMT2B_4
706145	447	0.133333333333333	KMT2B_4
706147	447	0.588235294117647	KMT2B_4
706149	447	0.157894736842105	KMT2B_4
706151	447	0.210526315789474	KMT2B_4
706153	447	0.157894736842105	KMT2B_4
706155	447	0.3	KMT2B_4
706157	447	0.318181818181818	KMT2B_4
706159	447	0.545454545454545	KMT2B_4
706161	447	0.36	KMT2B_4
706163	447	0.107142857142857	KMT2B_4
706165	447	0.125	KMT2B_4
706167	447	0.212121212121212	KMT2B_4
706169	447	0.205128205128205	KMT2B_4
706171	447	0.348837209302326	KMT2B_4
706173	447	0.355555555555556	KMT2B_4
706175	447	0.24	KMT2B_4
706177	447	0.306122448979592	KMT2B_4
706179	447	0.5	KMT2B_4
706181	447	0.60377358490566	KMT2B_4
706183	447	0.272727272727273	KMT2B_4
706185	447	0.218181818181817	KMT2B_4
706187	447	0.17741935483871	KMT2B_4
706189	447	0.419354838709677	KMT2B_4
706191	447	0.46969696969697	KMT2B_4
706193	447	0.140625	KMT2B_4
706065	447	0.379310344827586	KMT2B_5
706067	447	0.62962962962963	KMT2B_5
706069	447	0.678571428571429	KMT2B_5
706071	447	0.558823529411765	KMT2B_5
706073	447	0.35	KMT2B_5
706075	447	0.357142857142857	KMT2B_5
706077	447	0.24	KMT2B_5
706079	447	0.122448979591837	KMT2B_5
706081	447	0.346938775510204	KMT2B_5
706083	447	0.428571428571429	KMT2B_5
706085	447	0.461538461538462	KMT2B_5
706087	447	0.377358490566038	KMT2B_5
706089	447	0.283018867924528	KMT2B_5
706099	447	0.404255319148936	KMT2B_5
706101	447	0.326086956521739	KMT2B_5
706103	447	0.25	KMT2B_5
706105	447	0.1	KMT2B_5
706107	447	0.153846153846154	KMT2B_5
706109	447	0.157894736842105	KMT2B_5
706111	447	0.222222222222222	KMT2B_5
706113	447	0.21875	KMT2B_5
706115	447	0.233333333333333	KMT2B_5
706117	447	0.185185185185185	KMT2B_5
706119	447	0.08	KMT2B_5
706121	447	0.258064516129032	KMT2B_5
706123	447	0.21875	KMT2B_5
706125	447	0.290322580645161	KMT2B_5
706129	447	0.424242424242424	KMT2B_5
706131	447	0.129032258064516	KMT2B_5
706133	447	0.103448275862069	KMT2B_5
706135	447	0.166666666666667	KMT2B_5
706137	447	0.0645161290322581	KMT2B_5
706139	447	0.138888888888889	KMT2B_5
706141	447	0.176470588235294	KMT2B_5
706143	447	0.176470588235294	KMT2B_5
706145	447	0.0810810810810811	KMT2B_5
706147	447	0.394736842105263	KMT2B_5
706149	447	0.189189189189189	KMT2B_5
706151	447	0.243243243243243	KMT2B_5
706153	447	0.166666666666667	KMT2B_5
706155	447	0.25	KMT2B_5
706157	447	0.104166666666667	KMT2B_5
706159	447	0.176470588235294	KMT2B_5
706161	447	0.178571428571429	KMT2B_5
706163	447	0.0833333333333333	KMT2B_5
706165	447	0.0793650793650794	KMT2B_5
706167	447	0.176470588235294	KMT2B_5
706169	447	0.253521126760563	KMT2B_5
706171	447	0.337837837837838	KMT2B_5
706173	447	0.28	KMT2B_5
706175	447	0.233766233766234	KMT2B_5
706177	447	0.12	KMT2B_5
706179	447	0.426966292134831	KMT2B_5
706181	447	0.580645161290323	KMT2B_5
706183	447	0.193181818181817	KMT2B_5
706185	447	0.157303370786517	KMT2B_5
706187	447	0.2	KMT2B_5
706189	447	0.21505376344086	KMT2B_5
706191	447	0.336842105263158	KMT2B_5
706193	447	0.117647058823529	KMT2B_5
706065	447	0.676470588235294	KMT2B_6
706067	447	0.743589743589744	KMT2B_6
706069	447	0.512820512820513	KMT2B_6
706071	447	0.534883720930233	KMT2B_6
706073	447	0.395833333333333	KMT2B_6
706075	447	0.36	KMT2B_6
706077	447	0.25	KMT2B_6
706079	447	0.2	KMT2B_6
706081	447	0.4	KMT2B_6
706083	447	0.333333333333333	KMT2B_6
706085	447	0.407407407407407	KMT2B_6
706087	447	0.333333333333333	KMT2B_6
706089	447	0.314814814814815	KMT2B_6
706099	447	0.26530612244898	KMT2B_6
706101	447	0.446808510638298	KMT2B_6
706103	447	0.274509803921569	KMT2B_6
706105	447	0.106382978723404	KMT2B_6
706107	447	0.166666666666667	KMT2B_6
706109	447	0.163265306122449	KMT2B_6
706111	447	0.24	KMT2B_6
706113	447	0.0408163265306122	KMT2B_6
706115	447	0.276595744680851	KMT2B_6
706117	447	0.191489361702128	KMT2B_6
706119	447	0.0816326530612245	KMT2B_6
706121	447	0.2	KMT2B_6
706123	447	0.111111111111111	KMT2B_6
706125	447	0.222222222222222	KMT2B_6
706129	447	0.4	KMT2B_6
706131	447	0.104166666666667	KMT2B_6
706133	447	0.148936170212766	KMT2B_6
706135	447	0.208333333333333	KMT2B_6
706137	447	0.0434782608695652	KMT2B_6
706139	447	0.0975609756097561	KMT2B_6
706141	447	0.184210526315789	KMT2B_6
706143	447	0.184210526315789	KMT2B_6
706145	447	0.184210526315789	KMT2B_6
706147	447	0.3	KMT2B_6
706149	447	0.227272727272727	KMT2B_6
706151	447	0.222222222222222	KMT2B_6
706153	447	0.212765957446809	KMT2B_6
706155	447	0.32	KMT2B_6
706157	447	0.203703703703704	KMT2B_6
706159	447	0.111111111111111	KMT2B_6
706161	447	0.280701754385965	KMT2B_6
706163	447	0.0338983050847458	KMT2B_6
706165	447	0.140625	KMT2B_6
706167	447	0.123076923076923	KMT2B_6
706169	447	0.257142857142857	KMT2B_6
706171	447	0.4	KMT2B_6
706173	447	0.367088607594937	KMT2B_6
706175	447	0.345679012345679	KMT2B_6
706177	447	0.341463414634146	KMT2B_6
706179	447	0.423529411764706	KMT2B_6
706181	447	0.721518987341772	KMT2B_6
706183	447	0.226190476190476	KMT2B_6
706185	447	0.209302325581395	KMT2B_6
706187	447	0.234042553191488	KMT2B_6
706189	447	0.303030303030303	KMT2B_6
706191	447	0.38	KMT2B_6
706193	447	0.220183486238531	KMT2B_6
706065	447	0.647058823529412	KMT2B_7
706067	447	0.909090909090909	KMT2B_7
706069	447	0.8	KMT2B_7
706071	447	0.384615384615385	KMT2B_7
706073	447	0.2	KMT2B_7
706075	447	0.2	KMT2B_7
706077	447	0.285714285714286	KMT2B_7
706079	447	0.333333333333333	KMT2B_7
706081	447	0.4	KMT2B_7
706083	447	0.214285714285714	KMT2B_7
706085	447	0.545454545454545	KMT2B_7
706087	447	0.2	KMT2B_7
706089	447	0.3	KMT2B_7
706099	447	0.545454545454545	KMT2B_7
706101	447	0.363636363636364	KMT2B_7
706103	447	0.307692307692308	KMT2B_7
706105	447	0.133333333333333	KMT2B_7
706107	447	0.2	KMT2B_7
706109	447	0.285714285714286	KMT2B_7
706111	447	0.0714285714285714	KMT2B_7
706113	447	0.0666666666666667	KMT2B_7
706115	447	0.214285714285714	KMT2B_7
706117	447	0.0714285714285714	KMT2B_7
706119	447	0.25	KMT2B_7
706121	447	0.272727272727273	KMT2B_7
706123	447	0.318181818181818	KMT2B_7
706125	447	0.227272727272727	KMT2B_7
706129	447	0.375	KMT2B_7
706131	447	0.296296296296296	KMT2B_7
706133	447	0.285714285714286	KMT2B_7
706135	447	0.333333333333333	KMT2B_7
706137	447	0.103448275862069	KMT2B_7
706139	447	0.333333333333333	KMT2B_7
706141	447	0.342857142857143	KMT2B_7
706143	447	0.371428571428571	KMT2B_7
706145	447	0.277777777777778	KMT2B_7
706147	447	0.540540540540541	KMT2B_7
706149	447	0.179487179487179	KMT2B_7
706151	447	0.348837209302326	KMT2B_7
706153	447	0.341463414634146	KMT2B_7
706155	447	0.365853658536585	KMT2B_7
706157	447	0.0731707317073171	KMT2B_7
706159	447	0.461538461538462	KMT2B_7
706161	447	0.5	KMT2B_7
706163	447	0.1	KMT2B_7
706165	447	0.24390243902439	KMT2B_7
706167	447	0.348837209302326	KMT2B_7
706169	447	0.568627450980392	KMT2B_7
706171	447	0.545454545454545	KMT2B_7
706173	447	0.446428571428571	KMT2B_7
706175	447	0.357142857142857	KMT2B_7
706177	447	0.388888888888889	KMT2B_7
706179	447	0.58	KMT2B_7
706181	447	0.678571428571428	KMT2B_7
706183	447	0.322033898305085	KMT2B_7
706185	447	0.237288135593219	KMT2B_7
706187	447	0.3	KMT2B_7
706189	447	0.440677966101695	KMT2B_7
706191	447	0.535714285714286	KMT2B_7
706193	447	0.322033898305085	KMT2B_7
706065	447	0.53125	KMT2B_8
706067	447	0.583333333333333	KMT2B_8
706069	447	0.513513513513513	KMT2B_8
706071	447	0.536585365853659	KMT2B_8
706073	447	0.302325581395349	KMT2B_8
706075	447	0.409090909090909	KMT2B_8
706077	447	0.288461538461538	KMT2B_8
706079	447	0.226415094339623	KMT2B_8
706081	447	0.351851851851852	KMT2B_8
706083	447	0.37037037037037	KMT2B_8
706085	447	0.425925925925926	KMT2B_8
706087	447	0.358490566037736	KMT2B_8
706089	447	0.358490566037736	KMT2B_8
706099	447	0.340425531914894	KMT2B_8
706101	447	0.422222222222222	KMT2B_8
706103	447	0.186046511627907	KMT2B_8
706105	447	0.0465116279069767	KMT2B_8
706107	447	0.119047619047619	KMT2B_8
706109	447	0.102564102564103	KMT2B_8
706111	447	0.184210526315789	KMT2B_8
706113	447	0.179487179487179	KMT2B_8
706115	447	0.242424242424242	KMT2B_8
706117	447	0.225806451612903	KMT2B_8
706119	447	0.1	KMT2B_8
706121	447	0.225806451612903	KMT2B_8
706123	447	0.2	KMT2B_8
706125	447	0.193548387096774	KMT2B_8
706129	447	0.433333333333333	KMT2B_8
706131	447	0.451612903225806	KMT2B_8
706133	447	0.32258064516129	KMT2B_8
706135	447	0.34375	KMT2B_8
706137	447	0.371428571428571	KMT2B_8
706139	447	0.303030303030303	KMT2B_8
706141	447	0.394736842105263	KMT2B_8
706143	447	0.48780487804878	KMT2B_8
706145	447	0.208333333333333	KMT2B_8
706147	447	0.588235294117647	KMT2B_8
706149	447	0.313725490196078	KMT2B_8
706151	447	0.277777777777778	KMT2B_8
706153	447	0.380952380952381	KMT2B_8
706155	447	0.454545454545455	KMT2B_8
706157	447	0.333333333333333	KMT2B_8
706159	447	0.415384615384615	KMT2B_8
706161	447	0.513513513513513	KMT2B_8
706163	447	0.25609756097561	KMT2B_8
706165	447	0.159090909090909	KMT2B_8
706167	447	0.230769230769231	KMT2B_8
706169	447	0.452631578947368	KMT2B_8
706171	447	0.528301886792453	KMT2B_8
706173	447	0.414414414414414	KMT2B_8
706175	447	0.491228070175439	KMT2B_8
706177	447	0.469565217391304	KMT2B_8
706179	447	0.635593220338982	KMT2B_8
706181	447	0.7	KMT2B_8
706183	447	0.366666666666667	KMT2B_8
706185	447	0.247933884297521	KMT2B_8
706187	447	0.396946564885496	KMT2B_8
706189	447	0.471014492753623	KMT2B_8
706191	447	0.521126760563379	KMT2B_8
706193	447	0.450704225352112	KMT2B_8
706065	447	0.583333333333333	KMT2B_9
706067	447	0.75	KMT2B_9
706069	447	0.4	KMT2B_9
706071	447	0.388888888888889	KMT2B_9
706073	447	0.35	KMT2B_9
706075	447	0.3	KMT2B_9
706077	447	0.181818181818182	KMT2B_9
706079	447	0.142857142857143	KMT2B_9
706081	447	0.3	KMT2B_9
706083	447	0.3	KMT2B_9
706085	447	0.272727272727273	KMT2B_9
706087	447	0.227272727272727	KMT2B_9
706089	447	0.272727272727273	KMT2B_9
706099	447	0.333333333333333	KMT2B_9
706101	447	0.545454545454545	KMT2B_9
706103	447	0.125	KMT2B_9
706105	447	0.0	KMT2B_9
706107	447	0.0	KMT2B_9
706109	447	0.1875	KMT2B_9
706111	447	0.1875	KMT2B_9
706113	447	0.0714285714285714	KMT2B_9
706115	447	0.0769230769230769	KMT2B_9
706117	447	0.0	KMT2B_9
706119	447	0.0	KMT2B_9
706121	447	0.181818181818182	KMT2B_9
706123	447	0.0	KMT2B_9
706125	447	0.25	KMT2B_9
706129	447	0.3	KMT2B_9
706131	447	0.1	KMT2B_9
706133	447	0.272727272727273	KMT2B_9
706135	447	0.1	KMT2B_9
706137	447	0.0	KMT2B_9
706139	447	0.0	KMT2B_9
706141	447	0.0833333333333333	KMT2B_9
706143	447	0.0909090909090909	KMT2B_9
706145	447	0.0909090909090909	KMT2B_9
706147	447	0.363636363636364	KMT2B_9
706149	447	0.181818181818182	KMT2B_9
706151	447	0.25	KMT2B_9
706153	447	0.2	KMT2B_9
706155	447	0.266666666666667	KMT2B_9
706157	447	0.1875	KMT2B_9
706159	447	0.176470588235294	KMT2B_9
706161	447	0.176470588235294	KMT2B_9
706163	447	0.0625	KMT2B_9
706165	447	0.111111111111111	KMT2B_9
706167	447	0.130434782608696	KMT2B_9
706169	447	0.259259259259259	KMT2B_9
706171	447	0.363636363636364	KMT2B_9
706173	447	0.264705882352941	KMT2B_9
706175	447	0.323529411764706	KMT2B_9
706177	447	0.323529411764706	KMT2B_9
706179	447	0.378378378378378	KMT2B_9
706181	447	0.659090909090909	KMT2B_9
706183	447	0.244897959183673	KMT2B_9
706185	447	0.183673469387755	KMT2B_9
706187	447	0.203703703703704	KMT2B_9
706189	447	0.280701754385965	KMT2B_9
706191	447	0.315789473684211	KMT2B_9
706193	447	0.169491525423729	KMT2B_9
706065	447	0.379807692307692	control_median
706067	447	0.338308457711442	control_median
706069	447	0.349418604651163	control_median
706071	447	0.225806451612903	control_median
706073	447	0.101802600472813	control_median
706075	447	0.0928981348637016	control_median
706077	447	0.0641025641025641	control_median
706079	447	0.0606617647058823	control_median
706081	447	0.131626397403534	control_median
706083	447	0.131449893390192	control_median
706085	447	0.111111111111111	control_median
706087	447	0.0947888589398023	control_median
706089	447	0.0895861148197596	control_median
706099	447	0.114211309523809	control_median
706101	447	0.102752639517345	control_median
706103	447	0.0588744588744588	control_median
706105	447	0.0255754475703324	control_median
706107	447	0.0326241134751773	control_median
706109	447	0.0407407407407407	control_median
706111	447	0.0538127413127413	control_median
706113	447	0.024448419797257	control_median
706115	447	0.0354010025062656	control_median
706117	447	0.0232558139534884	control_median
706119	447	0.0134505021520803	control_median
706121	447	0.0242690058479531	control_median
706123	447	0.0390151515151515	control_median
706125	447	0.0397951142631993	control_median
706129	447	0.0671417854463616	control_median
706131	447	0.0339080459770115	control_median
706133	447	0.0294871794871794	control_median
706135	447	0.0334821428571428	control_median
706137	447	0.0253530166880616	control_median
706139	447	0.0204166666666666	control_median
706141	447	0.0388386123680241	control_median
706143	447	0.0388386123680241	control_median
706145	447	0.0438095238095238	control_median
706147	447	0.093073593073593	control_median
706149	447	0.0261904761904762	control_median
706151	447	0.0323565323565323	control_median
706153	447	0.0430157261794634	control_median
706155	447	0.0451153324287652	control_median
706157	447	0.0265532801110725	control_median
706159	447	0.047985962770827	control_median
706161	447	0.0769230769230769	control_median
706163	447	0.0297095070422535	control_median
706165	447	0.0388386123680241	control_median
706167	447	0.0494505494505494	control_median
706169	447	0.107033326518094	control_median
706171	447	0.13430006148801	control_median
706173	447	0.117983109786388	control_median
706175	447	0.110662753729518	control_median
706177	447	0.0945382323733863	control_median
706179	447	0.272023182297154	control_median
706181	447	0.387919191919192	control_median
706183	447	0.115403583758013	control_median
706185	447	0.0562585679637245	control_median
706187	447	0.062967197256178	control_median
706189	447	0.115831842576028	control_median
706191	447	0.14446227929374	control_median
706193	447	0.0804650832029583	control_median
706065	447	0.152181595488655	control_std
706067	447	0.116092446828795	control_std
706069	447	0.092949022549503	control_std
706071	447	0.084022043397801	control_std
706073	447	0.0812296371807346	control_std
706075	447	0.0850116844217267	control_std
706077	447	0.0823961206647615	control_std
706079	447	0.074819589728742	control_std
706081	447	0.0841864954524099	control_std
706083	447	0.0796425684562783	control_std
706085	447	0.0837809098043922	control_std
706087	447	0.0757106246149097	control_std
706089	447	0.0809534738655291	control_std
706099	447	0.0801156700132432	control_std
706101	447	0.0686793105108301	control_std
706103	447	0.0598464848214312	control_std
706105	447	0.0380853055903496	control_std
706107	447	0.0607339630491041	control_std
706109	447	0.0537109004259031	control_std
706111	447	0.0577243327084394	control_std
706113	447	0.0503722450914871	control_std
706115	447	0.0427988990410269	control_std
706117	447	0.0427487233009862	control_std
706119	447	0.0391868955132744	control_std
706121	447	0.0621475645958997	control_std
706123	447	0.0434494468519252	control_std
706125	447	0.0515596925482024	control_std
706129	447	0.0440444180977701	control_std
706131	447	0.0387034497431623	control_std
706133	447	0.0435911157219359	control_std
706135	447	0.046657931294526	control_std
706137	447	0.0358543360251197	control_std
706139	447	0.0345409647568195	control_std
706141	447	0.0439359809807584	control_std
706143	447	0.0465078366951418	control_std
706145	447	0.036395600673262	control_std
706147	447	0.0664112573065008	control_std
706149	447	0.0367755722961871	control_std
706151	447	0.0383005519397396	control_std
706153	447	0.0388311470001247	control_std
706155	447	0.0471419979470357	control_std
706157	447	0.0345327306149365	control_std
706159	447	0.0435518027015136	control_std
706161	447	0.0738296140827768	control_std
706163	447	0.0360882818410449	control_std
706165	447	0.0516726675529384	control_std
706167	447	0.0544579861138599	control_std
706169	447	0.0764755176208151	control_std
706171	447	0.0874487500074243	control_std
706173	447	0.0800932086599521	control_std
706175	447	0.0858233271494345	control_std
706177	447	0.0945072993017764	control_std
706179	447	0.12337102406322	control_std
706181	447	0.108012985949744	control_std
706183	447	0.0757364105931087	control_std
706185	447	0.0716628114157948	control_std
706187	447	0.0790360224267144	control_std
706189	447	0.0892288164768135	control_std
706191	447	0.104694658724822	control_std
706193	447	0.0900877318496946	control_std
706639	448	0.72	KMT2B_1
706641	448	0.625	KMT2B_1
706643	448	0.64	KMT2B_1
706645	448	0.607142857142857	KMT2B_1
706649	448	0.526315789473684	KMT2B_1
706651	448	0.125	KMT2B_1
706653	448	0.119047619047619	KMT2B_1
706655	448	0.0697674418604651	KMT2B_1
706657	448	0.261904761904762	KMT2B_1
706659	448	0.142857142857143	KMT2B_1
706661	448	0.175	KMT2B_1
706663	448	0.05	KMT2B_1
706665	448	0.102564102564103	KMT2B_1
706667	448	0.0789473684210526	KMT2B_1
706669	448	0.184210526315788	KMT2B_1
706671	448	0.189189189189189	KMT2B_1
706673	448	0.138888888888889	KMT2B_1
706675	448	0.176470588235293	KMT2B_1
706677	448	0.121212121212121	KMT2B_1
706679	448	0.117647058823529	KMT2B_1
706681	448	0.0	KMT2B_1
706683	448	0.04	KMT2B_1
706685	448	0.0344827586206897	KMT2B_1
706687	448	0.0645161290322581	KMT2B_1
706689	448	0.037037037037037	KMT2B_1
706691	448	0.037037037037037	KMT2B_1
706693	448	0.0740740740740741	KMT2B_1
706695	448	0.0	KMT2B_1
706697	448	0.037037037037037	KMT2B_1
706699	448	0.037037037037037	KMT2B_1
706701	448	0.0714285714285714	KMT2B_1
706703	448	0.0666666666666667	KMT2B_1
706705	448	0.0666666666666667	KMT2B_1
706707	448	0.037037037037037	KMT2B_1
706709	448	0.0	KMT2B_1
706711	448	0.0714285714285714	KMT2B_1
706713	448	0.0	KMT2B_1
706715	448	0.0	KMT2B_1
706717	448	0.0	KMT2B_1
706719	448	0.0263157894736842	KMT2B_1
706721	448	0.0487804878048781	KMT2B_1
706723	448	0.0487804878048781	KMT2B_1
706725	448	0.025	KMT2B_1
706727	448	0.025	KMT2B_1
706729	448	0.05	KMT2B_1
706731	448	0.0222222222222222	KMT2B_1
706735	448	0.0217391304347826	KMT2B_1
706737	448	0.0217391304347826	KMT2B_1
706739	448	0.0	KMT2B_1
706741	448	0.0	KMT2B_1
706743	448	0.02	KMT2B_1
706747	448	0.0327868852459016	KMT2B_1
706749	448	0.0689655172413793	KMT2B_1
706751	448	0.101694915254237	KMT2B_1
706753	448	0.0317460317460317	KMT2B_1
706755	448	0.0483870967741935	KMT2B_1
706757	448	0.0172413793103448	KMT2B_1
706759	448	0.145833333333333	KMT2B_1
706763	448	0.106382978723403	KMT2B_1
706765	448	0.0212765957446809	KMT2B_1
706767	448	0.0217391304347826	KMT2B_1
706769	448	0.04	KMT2B_1
706771	448	0.0188679245283019	KMT2B_1
706773	448	0.0754716981132075	KMT2B_1
706775	448	0.132075471698113	KMT2B_1
706777	448	0.169811320754717	KMT2B_1
706779	448	0.290909090909091	KMT2B_1
706781	448	0.222222222222222	KMT2B_1
706783	448	0.203703703703704	KMT2B_1
706639	448	0.807692307692307	KMT2B_2
706641	448	0.714285714285714	KMT2B_2
706643	448	0.928571428571429	KMT2B_2
706645	448	0.757575757575757	KMT2B_2
706649	448	0.585365853658537	KMT2B_2
706651	448	0.348837209302326	KMT2B_2
706653	448	0.340909090909091	KMT2B_2
706655	448	0.133333333333333	KMT2B_2
706657	448	0.521739130434782	KMT2B_2
706659	448	0.533333333333332	KMT2B_2
706661	448	0.454545454545455	KMT2B_2
706663	448	0.340909090909091	KMT2B_2
706665	448	0.395348837209302	KMT2B_2
706667	448	0.441860465116278	KMT2B_2
706669	448	0.348837209302326	KMT2B_2
706671	448	0.533333333333332	KMT2B_2
706673	448	0.355555555555556	KMT2B_2
706675	448	0.5	KMT2B_2
